skillId;skillUri;skillIcon;skillInfos;skillStats
150;https://wiki.guildwars.com/wiki/Mark_of_Pain;https://wiki.guildwars.com/images/b/b0/Mark_of_Pain.jpg;Profession=4|Attribute=7|Type=3;Energy=10|Activation=1|Recharge=20
151;https://wiki.guildwars.com/wiki/Feast_of_Corruption;https://wiki.guildwars.com/images/4/47/Feast_of_Corruption.jpg;Profession=4|Attribute=7|Type=7;Energy=15|Activation=2|Recharge=20
152;https://wiki.guildwars.com/wiki/Taste_of_Death;https://wiki.guildwars.com/images/c/ca/Taste_of_Death.jpg;Profession=4|Attribute=5|Type=5;Energy=5|Activation=0.25
153;https://wiki.guildwars.com/wiki/Vampiric_Gaze;https://wiki.guildwars.com/images/2/2f/Vampiric_Gaze.jpg;Profession=4|Attribute=4|Type=5;Energy=10|Activation=1|Recharge=8
154;https://wiki.guildwars.com/wiki/Plague_Touch;https://wiki.guildwars.com/images/7/7e/Plague_Touch.jpg;Profession=4|Attribute=7|Type=9;Energy=5|Activation=0.75
155;https://wiki.guildwars.com/wiki/Vile_Touch;https://wiki.guildwars.com/images/8/82/Vile_Touch.jpg;Profession=4|Attribute=5|Type=9;Energy=10|Activation=0.75|Recharge=2
156;https://wiki.guildwars.com/wiki/Vampiric_Touch;https://wiki.guildwars.com/images/d/dd/Vampiric_Touch.jpg;Profession=4|Attribute=4|Special=duplicate skill|Type=9;Energy=15|Activation=0.75|Recharge=2
157;https://wiki.guildwars.com/wiki/Blood_Ritual;https://wiki.guildwars.com/images/8/83/Blood_Ritual.jpg;Profession=4|Attribute=4|Type=8;Sacrifice=17%|Energy=5|Activation=2|Recharge=2
158;https://wiki.guildwars.com/wiki/Touch_of_Agony;https://wiki.guildwars.com/images/6/6a/Touch_of_Agony.jpg;Profession=4|Attribute=4|Special=duplicate skill|Type=9;Sacrifice=10%|Energy=1|Activation=0.75|Recharge=3
159;https://wiki.guildwars.com/wiki/Weaken_Armor;https://wiki.guildwars.com/images/8/8d/Weaken_Armor.jpg;Profession=4|Attribute=7|Type=5;Energy=5|Activation=1|Recharge=5
160;https://wiki.guildwars.com/wiki/Windborne_Speed;https://wiki.guildwars.com/images/c/c4/Windborne_Speed.jpg;Profession=6|Attribute=8|Type=8;Energy=10|Activation=0.75|Recharge=5
162;https://wiki.guildwars.com/wiki/Gale;https://wiki.guildwars.com/images/c/cf/Gale.jpg;Profession=6|Attribute=8|Type=5;Overcast=10|Energy=10|Activation=1|Recharge=5
163;https://wiki.guildwars.com/wiki/Whirlwind;https://wiki.guildwars.com/images/5/59/Whirlwind.jpg;Profession=6|Attribute=8|Type=5;Energy=5|Activation=0.75|Recharge=8
164;https://wiki.guildwars.com/wiki/Elemental_Attunement;https://wiki.guildwars.com/images/3/34/Elemental_Attunement.jpg;Profession=6|Attribute=12|Type=2;Energy=10|Activation=1|Recharge=20
165;https://wiki.guildwars.com/wiki/Armor_of_Earth;https://wiki.guildwars.com/images/8/8e/Armor_of_Earth.jpg;Profession=6|Attribute=9|Type=8;Energy=10|Activation=0.75|Recharge=15
166;https://wiki.guildwars.com/wiki/Kinetic_Armor;https://wiki.guildwars.com/images/f/fc/Kinetic_Armor.jpg;Profession=6|Attribute=9|Type=8;Energy=15|Activation=3|Recharge=60
167;https://wiki.guildwars.com/wiki/Eruption;https://wiki.guildwars.com/images/3/3f/Eruption.jpg;Profession=6|Attribute=9|Type=5;Energy=25|Activation=2|Recharge=30
168;https://wiki.guildwars.com/wiki/Magnetic_Aura;https://wiki.guildwars.com/images/d/dc/Magnetic_Aura.jpg;Profession=6|Attribute=9|Type=8;Energy=10|Activation=1|Recharge=12
169;https://wiki.guildwars.com/wiki/Earth_Attunement;https://wiki.guildwars.com/images/7/78/Earth_Attunement.jpg;Profession=6|Attribute=9|Type=8;Energy=10|Activation=1|Recharge=30
170;https://wiki.guildwars.com/wiki/Earthquake;https://wiki.guildwars.com/images/b/b9/Earthquake.jpg;Profession=6|Attribute=9|Special=duplicate skill|Type=5;Overcast=10|Energy=25|Activation=3|Recharge=15
171;https://wiki.guildwars.com/wiki/Stoning;https://wiki.guildwars.com/images/8/8d/Stoning.jpg;Profession=6|Attribute=9|Type=5;Energy=15|Activation=1|Recharge=5
172;https://wiki.guildwars.com/wiki/Stone_Daggers;https://wiki.guildwars.com/images/3/3e/Stone_Daggers.jpg;Profession=6|Attribute=9|Type=5;Energy=5|Activation=1
173;https://wiki.guildwars.com/wiki/Grasping_Earth;https://wiki.guildwars.com/images/0/0c/Grasping_Earth.jpg;Profession=6|Attribute=9|Type=3;Energy=10|Activation=0.75|Recharge=12
174;https://wiki.guildwars.com/wiki/Aftershock;https://wiki.guildwars.com/images/a/af/Aftershock.jpg;Profession=6|Attribute=9|Type=5;Energy=10|Activation=0.75|Recharge=10
175;https://wiki.guildwars.com/wiki/Ward_Against_Elements;https://wiki.guildwars.com/images/b/be/Ward_Against_Elements.jpg;Profession=6|Attribute=9|Type=10;Energy=15|Activation=1|Recharge=20
176;https://wiki.guildwars.com/wiki/Ward_Against_Melee;https://wiki.guildwars.com/images/e/e0/Ward_Against_Melee.jpg;Profession=6|Attribute=9|Type=10;Energy=15|Activation=1|Recharge=30
177;https://wiki.guildwars.com/wiki/Ward_Against_Foes;https://wiki.guildwars.com/images/8/8e/Ward_Against_Foes.jpg;Profession=6|Attribute=9|Type=10;Energy=15|Activation=1|Recharge=20
178;https://wiki.guildwars.com/wiki/Ether_Prodigy;https://wiki.guildwars.com/images/3/30/Ether_Prodigy.jpg;Profession=6|Attribute=12|Type=2;Overcast=10|Energy=5|Activation=1|Recharge=5
179;https://wiki.guildwars.com/wiki/Incendiary_Bonds;https://wiki.guildwars.com/images/d/d5/Incendiary_Bonds.jpg;Profession=6|Attribute=10|Type=3;Overcast=5|Energy=10|Activation=1|Recharge=7
180;https://wiki.guildwars.com/wiki/Aura_of_Restoration;https://wiki.guildwars.com/images/c/c3/Aura_of_Restoration.jpg;Profession=6|Attribute=12|Type=8;Energy=5|Activation=0.25|Recharge=20
181;https://wiki.guildwars.com/wiki/Ether_Renewal;https://wiki.guildwars.com/images/9/97/Ether_Renewal.jpg;Profession=6|Attribute=12|Type=2;Energy=10|Activation=1|Recharge=30
182;https://wiki.guildwars.com/wiki/Conjure_Flame;https://wiki.guildwars.com/images/a/a6/Conjure_Flame.jpg;Profession=6|Attribute=10|Type=8;Energy=10|Activation=1|Recharge=45
183;https://wiki.guildwars.com/wiki/Inferno;https://wiki.guildwars.com/images/f/f0/Inferno.jpg;Profession=6|Attribute=10|Type=5;Energy=10|Activation=0.75|Recharge=10
184;https://wiki.guildwars.com/wiki/Fire_Attunement;https://wiki.guildwars.com/images/e/e5/Fire_Attunement.jpg;Profession=6|Attribute=10|Type=8;Energy=10|Activation=1|Recharge=30
185;https://wiki.guildwars.com/wiki/Mind_Burn;https://wiki.guildwars.com/images/4/4f/Mind_Burn.jpg;Profession=6|Attribute=10|Type=7;Overcast=5|Energy=5|Activation=1|Recharge=5
186;https://wiki.guildwars.com/wiki/Fireball;https://wiki.guildwars.com/images/4/44/Fireball.jpg;Profession=6|Attribute=10|Type=5;Energy=10|Activation=01.5|Recharge=7
187;https://wiki.guildwars.com/wiki/Meteor;https://wiki.guildwars.com/images/c/cf/Meteor.jpg;Profession=6|Attribute=10|Type=5;Overcast=10|Energy=5|Activation=2|Recharge=30
188;https://wiki.guildwars.com/wiki/Flame_Burst;https://wiki.guildwars.com/images/8/85/Flame_Burst.jpg;Profession=6|Attribute=10|Type=5;Energy=15|Activation=0.75|Recharge=5
189;https://wiki.guildwars.com/wiki/Rodgort%27s_Invocation;https://wiki.guildwars.com/images/3/39/Rodgort%27s_Invocation.jpg;Profession=6|Attribute=10|Type=5;Energy=25|Activation=2|Recharge=8
190;https://wiki.guildwars.com/wiki/Mark_of_Rodgort;https://wiki.guildwars.com/images/f/f3/Mark_of_Rodgort.jpg;Profession=6|Attribute=10|Type=3;Energy=15|Activation=1|Recharge=15
191;https://wiki.guildwars.com/wiki/Immolate;https://wiki.guildwars.com/images/4/4a/Immolate.jpg;Profession=6|Attribute=10|Type=5;Energy=10|Activation=1|Recharge=5
192;https://wiki.guildwars.com/wiki/Meteor_Shower;https://wiki.guildwars.com/images/3/30/Meteor_Shower.jpg;Profession=6|Attribute=10|Type=5;Overcast=10|Energy=25|Activation=5|Recharge=60
193;https://wiki.guildwars.com/wiki/Phoenix;https://wiki.guildwars.com/images/a/ac/Phoenix.jpg;Profession=6|Attribute=10|Type=5;Energy=10|Activation=01.5|Recharge=7
194;https://wiki.guildwars.com/wiki/Flare;https://wiki.guildwars.com/images/3/31/Flare.jpg;Profession=6|Attribute=10|Type=5;Energy=5|Activation=1
195;https://wiki.guildwars.com/wiki/Lava_Font;https://wiki.guildwars.com/images/a/a3/Lava_Font.jpg;Profession=6|Attribute=10|Type=5;Energy=10|Activation=01.5|Recharge=4
196;https://wiki.guildwars.com/wiki/Searing_Heat;https://wiki.guildwars.com/images/8/87/Searing_Heat.jpg;Profession=6|Attribute=10|Type=5;Energy=15|Activation=2|Recharge=25
197;https://wiki.guildwars.com/wiki/Fire_Storm;https://wiki.guildwars.com/images/2/2c/Fire_Storm.jpg;Profession=6|Attribute=10|Type=5;Energy=10|Activation=2|Recharge=20
198;https://wiki.guildwars.com/wiki/Glyph_of_Elemental_Power;https://wiki.guildwars.com/images/e/e9/Glyph_of_Elemental_Power.jpg;Profession=6|Type=17;Energy=5|Activation=1|Recharge=5
199;https://wiki.guildwars.com/wiki/Glyph_of_Energy;https://wiki.guildwars.com/images/c/c1/Glyph_of_Energy.jpg;Profession=6|Attribute=12|Type=26;Energy=5|Activation=1|Recharge=25
200;https://wiki.guildwars.com/wiki/Glyph_of_Lesser_Energy;https://wiki.guildwars.com/images/5/53/Glyph_of_Lesser_Energy.jpg;Profession=6|Attribute=12|Type=17;Energy=5|Activation=1|Recharge=30
201;https://wiki.guildwars.com/wiki/Glyph_of_Concentration;https://wiki.guildwars.com/images/9/91/Glyph_of_Concentration.jpg;Profession=6|Type=17;Energy=5|Activation=1|Recharge=10
202;https://wiki.guildwars.com/wiki/Glyph_of_Sacrifice;https://wiki.guildwars.com/images/1/10/Glyph_of_Sacrifice.jpg;Profession=6|Type=17;Energy=5|Activation=1|Recharge=15
203;https://wiki.guildwars.com/wiki/Glyph_of_Renewal;https://wiki.guildwars.com/images/8/8a/Glyph_of_Renewal.jpg;Profession=6|Type=26;Energy=5|Activation=1|Recharge=10
204;https://wiki.guildwars.com/wiki/Rust;https://wiki.guildwars.com/images/3/33/Rust.jpg;Profession=6|Attribute=11|Type=3;Energy=10|Activation=1|Recharge=8
205;https://wiki.guildwars.com/wiki/Lightning_Surge;https://wiki.guildwars.com/images/a/a1/Lightning_Surge.jpg;Profession=6|Attribute=8|Type=4;Energy=10|Activation=1|Recharge=10
206;https://wiki.guildwars.com/wiki/Armor_of_Frost;https://wiki.guildwars.com/images/2/29/Armor_of_Frost.jpg;Profession=6|Attribute=11|Type=8;Energy=5|Activation=1|Recharge=20
207;https://wiki.guildwars.com/wiki/Conjure_Frost;https://wiki.guildwars.com/images/f/fc/Conjure_Frost.jpg;Profession=6|Attribute=11|Type=8;Energy=10|Activation=1|Recharge=45
208;https://wiki.guildwars.com/wiki/Water_Attunement;https://wiki.guildwars.com/images/4/43/Water_Attunement.jpg;Profession=6|Attribute=11|Type=8;Energy=10|Activation=1|Recharge=30
209;https://wiki.guildwars.com/wiki/Mind_Freeze;https://wiki.guildwars.com/images/b/be/Mind_Freeze.jpg;Profession=6|Attribute=11|Type=4;Overcast=5|Energy=5|Activation=1|Recharge=5
210;https://wiki.guildwars.com/wiki/Ice_Prison;https://wiki.guildwars.com/images/e/eb/Ice_Prison.jpg;Profession=6|Attribute=11|Type=3;Energy=10|Activation=2|Recharge=30
211;https://wiki.guildwars.com/wiki/Ice_Spikes;https://wiki.guildwars.com/images/0/0b/Ice_Spikes.jpg;Profession=6|Attribute=11|Type=3;Energy=15|Activation=01.5|Recharge=10
212;https://wiki.guildwars.com/wiki/Frozen_Burst;https://wiki.guildwars.com/images/2/22/Frozen_Burst.jpg;Profession=6|Attribute=11|Type=3;Energy=15|Activation=0.75|Recharge=8
213;https://wiki.guildwars.com/wiki/Shard_Storm;https://wiki.guildwars.com/images/0/0b/Shard_Storm.jpg;Profession=6|Attribute=11|Type=3;Energy=10|Activation=1|Recharge=10
214;https://wiki.guildwars.com/wiki/Ice_Spear;https://wiki.guildwars.com/images/e/e1/Ice_Spear.jpg;Profession=6|Attribute=11|Type=8;Energy=5|Activation=1
215;https://wiki.guildwars.com/wiki/Maelstrom;https://wiki.guildwars.com/images/d/dd/Maelstrom.jpg;Profession=6|Attribute=11|Type=5;Overcast=10|Energy=25|Activation=2|Recharge=30
216;https://wiki.guildwars.com/wiki/Iron_Mist;https://wiki.guildwars.com/images/f/fe/Iron_Mist.jpg;Profession=6|Attribute=9|Type=8;Energy=10|Activation=1|Recharge=20
217;https://wiki.guildwars.com/wiki/Crystal_Wave;https://wiki.guildwars.com/images/6/60/Crystal_Wave.jpg;Profession=6|Attribute=9|Type=5;Energy=15|Activation=0.75|Recharge=15
218;https://wiki.guildwars.com/wiki/Obsidian_Flesh;https://wiki.guildwars.com/images/c/c2/Obsidian_Flesh.jpg;Profession=6|Attribute=9|Type=2;Energy=25|Activation=1|Recharge=30|Fixed energy regeneration=-2
219;https://wiki.guildwars.com/wiki/Obsidian_Flame;https://wiki.guildwars.com/images/2/21/Obsidian_Flame.jpg;Profession=6|Attribute=9|Type=5;Overcast=5|Energy=5|Activation=01.5|Recharge=5
220;https://wiki.guildwars.com/wiki/Blinding_Flash;https://wiki.guildwars.com/images/e/eb/Blinding_Flash.jpg;Profession=6|Attribute=8|Type=5;Energy=10|Activation=0.75|Recharge=8
221;https://wiki.guildwars.com/wiki/Conjure_Lightning;https://wiki.guildwars.com/images/5/54/Conjure_Lightning.jpg;Profession=6|Attribute=8|Type=8;Energy=10|Activation=1|Recharge=45
222;https://wiki.guildwars.com/wiki/Lightning_Strike;https://wiki.guildwars.com/images/9/9f/Lightning_Strike.jpg;Profession=6|Attribute=8|Type=3;Energy=5|Activation=1|Recharge=5
223;https://wiki.guildwars.com/wiki/Chain_Lightning;https://wiki.guildwars.com/images/a/aa/Chain_Lightning.jpg;Profession=6|Attribute=8|Type=5;Overcast=5|Energy=10|Activation=2|Recharge=6
224;https://wiki.guildwars.com/wiki/Enervating_Charge;https://wiki.guildwars.com/images/6/63/Enervating_Charge.jpg;Profession=6|Attribute=8|Type=5;Energy=10|Activation=1|Recharge=8
225;https://wiki.guildwars.com/wiki/Air_Attunement;https://wiki.guildwars.com/images/3/32/Air_Attunement.jpg;Profession=6|Attribute=8|Type=8;Energy=10|Activation=1|Recharge=30
226;https://wiki.guildwars.com/wiki/Mind_Shock;https://wiki.guildwars.com/images/2/29/Mind_Shock.jpg;Profession=6|Attribute=8|Type=7;Overcast=5|Energy=5|Activation=1|Recharge=8
227;https://wiki.guildwars.com/wiki/Glimmering_Mark;https://wiki.guildwars.com/images/8/82/Glimmering_Mark.jpg;Profession=6|Attribute=8|Type=4;Energy=10|Activation=1|Recharge=15
228;https://wiki.guildwars.com/wiki/Thunderclap;https://wiki.guildwars.com/images/b/bc/Thunderclap.jpg;Profession=6|Attribute=8|Type=7;Energy=10|Activation=1|Recharge=8
229;https://wiki.guildwars.com/wiki/Lightning_Orb;https://wiki.guildwars.com/images/0/03/Lightning_Orb.jpg;Profession=6|Attribute=8|Type=5;Energy=15|Activation=2|Recharge=5
230;https://wiki.guildwars.com/wiki/Lightning_Javelin;https://wiki.guildwars.com/images/3/35/Lightning_Javelin.jpg;Profession=6|Attribute=8|Type=5;Energy=5|Activation=1|Recharge=5
231;https://wiki.guildwars.com/wiki/Shock;https://wiki.guildwars.com/images/6/61/Shock.jpg;Profession=6|Attribute=8|Type=20;Overcast=10|Energy=5|Activation=0.75|Recharge=10
232;https://wiki.guildwars.com/wiki/Lightning_Touch;https://wiki.guildwars.com/images/a/ac/Lightning_Touch.jpg;Profession=6|Attribute=8|Type=9;Energy=5|Activation=0.75|Recharge=10
233;https://wiki.guildwars.com/wiki/Swirling_Aura;https://wiki.guildwars.com/images/8/88/Swirling_Aura.jpg;Profession=6|Attribute=11|Type=8;Energy=10|Activation=1|Recharge=15
234;https://wiki.guildwars.com/wiki/Deep_Freeze;https://wiki.guildwars.com/images/2/22/Deep_Freeze.jpg;Profession=6|Attribute=11|Type=3;Energy=25|Activation=2|Recharge=15
235;https://wiki.guildwars.com/wiki/Blurred_Vision;https://wiki.guildwars.com/images/5/5f/Blurred_Vision.jpg;Profession=6|Attribute=11|Type=3;Energy=10|Activation=1|Recharge=12
236;https://wiki.guildwars.com/wiki/Mist_Form;https://wiki.guildwars.com/images/f/f3/Mist_Form.jpg;Profession=6|Attribute=11|Type=2;Energy=5|Activation=1|Recharge=20
237;https://wiki.guildwars.com/wiki/Water_Trident;https://wiki.guildwars.com/images/e/ee/Water_Trident.jpg;Profession=6|Attribute=11|Type=7;Energy=5|Activation=1|Recharge=3
238;https://wiki.guildwars.com/wiki/Armor_of_Mist;https://wiki.guildwars.com/images/a/ad/Armor_of_Mist.jpg;Profession=6|Attribute=11|Type=8;Energy=10|Activation=1|Recharge=30
239;https://wiki.guildwars.com/wiki/Ward_Against_Harm;https://wiki.guildwars.com/images/3/3f/Ward_Against_Harm.jpg;Profession=6|Attribute=11|Type=32;Energy=15|Activation=1|Recharge=20
240;https://wiki.guildwars.com/wiki/Smite;https://wiki.guildwars.com/images/7/75/Smite.jpg;Profession=3|Attribute=14|Type=5;Energy=10|Activation=1|Recharge=10
241;https://wiki.guildwars.com/wiki/Life_Bond;https://wiki.guildwars.com/images/8/84/Life_Bond.jpg;Profession=3|Attribute=15|Type=8;Upkeep=-1|Energy=10|Activation=2
242;https://wiki.guildwars.com/wiki/Balthazar%27s_Spirit;https://wiki.guildwars.com/images/5/54/Balthazar%27s_Spirit.jpg;Profession=3|Attribute=14|Type=8;Upkeep=-1|Energy=10|Activation=2
243;https://wiki.guildwars.com/wiki/Strength_of_Honor;https://wiki.guildwars.com/images/4/42/Strength_of_Honor.jpg;Profession=3|Attribute=14|Type=8;Upkeep=-1|Energy=10|Activation=2|Recharge=15
244;https://wiki.guildwars.com/wiki/Life_Attunement;https://wiki.guildwars.com/images/f/f3/Life_Attunement.jpg;Profession=3|Attribute=15|Type=8;Upkeep=-1|Energy=10|Activation=2
245;https://wiki.guildwars.com/wiki/Protective_Spirit;https://wiki.guildwars.com/images/b/b1/Protective_Spirit.jpg;Profession=3|Attribute=15|Type=8;Energy=10|Activation=0.25|Recharge=5
246;https://wiki.guildwars.com/wiki/Divine_Intervention;https://wiki.guildwars.com/images/e/ec/Divine_Intervention.jpg;Profession=3|Attribute=16|Type=8;Energy=5|Activation=0.25|Recharge=30
247;https://wiki.guildwars.com/wiki/Symbol_of_Wrath;https://wiki.guildwars.com/images/e/e1/Symbol_of_Wrath.jpg;Profession=3|Attribute=14|Special=duplicate skill|Type=5;Energy=5|Activation=2|Recharge=30
248;https://wiki.guildwars.com/wiki/Retribution;https://wiki.guildwars.com/images/f/fe/Retribution.jpg;Profession=3|Attribute=14|Type=8;Upkeep=-1|Energy=10|Activation=2
249;https://wiki.guildwars.com/wiki/Holy_Wrath;https://wiki.guildwars.com/images/6/65/Holy_Wrath.jpg;Profession=3|Attribute=14|Type=8;Energy=10|Activation=1|Recharge=10
250;https://wiki.guildwars.com/wiki/Essence_Bond;https://wiki.guildwars.com/images/1/1f/Essence_Bond.jpg;Profession=3|Type=8;Upkeep=-1|Energy=10|Activation=2
251;https://wiki.guildwars.com/wiki/Scourge_Healing;https://wiki.guildwars.com/images/3/36/Scourge_Healing.jpg;Profession=3|Attribute=14|Type=3;Energy=10|Activation=2|Recharge=5
252;https://wiki.guildwars.com/wiki/Banish;https://wiki.guildwars.com/images/9/91/Banish.jpg;Profession=3|Attribute=14|Type=5;Energy=5|Activation=1|Recharge=10
253;https://wiki.guildwars.com/wiki/Scourge_Sacrifice;https://wiki.guildwars.com/images/c/c6/Scourge_Sacrifice.jpg;Profession=3|Attribute=14|Type=3;Energy=10|Activation=1|Recharge=5
254;https://wiki.guildwars.com/wiki/Vigorous_Spirit;https://wiki.guildwars.com/images/f/f9/Vigorous_Spirit.jpg;Profession=3|Attribute=13|Type=8;Energy=5|Activation=0.25|Recharge=4
255;https://wiki.guildwars.com/wiki/Watchful_Spirit;https://wiki.guildwars.com/images/a/a0/Watchful_Spirit.jpg;Profession=3|Attribute=16|Type=8;Upkeep=-1|Energy=15|Activation=1|Recharge=5
256;https://wiki.guildwars.com/wiki/Blessed_Aura;https://wiki.guildwars.com/images/b/b7/Blessed_Aura.jpg;Profession=3|Attribute=16|Type=8;Upkeep=-1|Energy=10|Activation=2|Recharge=2
257;https://wiki.guildwars.com/wiki/Aegis;https://wiki.guildwars.com/images/b/bf/Aegis.jpg;Profession=3|Attribute=15|Type=8;Energy=10|Activation=2|Recharge=30
258;https://wiki.guildwars.com/wiki/Guardian;https://wiki.guildwars.com/images/f/fa/Guardian.jpg;Profession=3|Attribute=15|Type=8;Energy=5|Activation=1|Recharge=4
259;https://wiki.guildwars.com/wiki/Shield_of_Deflection;https://wiki.guildwars.com/images/1/1a/Shield_of_Deflection.jpg;Profession=3|Attribute=15|Type=2;Energy=10|Activation=0.25|Recharge=10
260;https://wiki.guildwars.com/wiki/Aura_of_Faith;https://wiki.guildwars.com/images/f/f7/Aura_of_Faith.jpg;Profession=3|Attribute=15|Type=2;Energy=5|Activation=0.25|Recharge=8
261;https://wiki.guildwars.com/wiki/Shield_of_Regeneration;https://wiki.guildwars.com/images/e/eb/Shield_of_Regeneration.jpg;Profession=3|Attribute=15|Type=2;Energy=15|Activation=0.25|Recharge=8
262;https://wiki.guildwars.com/wiki/Shield_of_Judgment;https://wiki.guildwars.com/images/e/e8/Shield_of_Judgment.jpg;Profession=3|Attribute=14|Type=2;Energy=15|Activation=1|Recharge=45
263;https://wiki.guildwars.com/wiki/Protective_Bond;https://wiki.guildwars.com/images/f/fa/Protective_Bond.jpg;Profession=3|Attribute=15|Type=8;Upkeep=-1|Energy=10|Activation=2
264;https://wiki.guildwars.com/wiki/Pacifism;https://wiki.guildwars.com/images/4/49/Pacifism.jpg;Profession=3|Attribute=15|Type=3;Energy=10|Activation=2|Recharge=30
265;https://wiki.guildwars.com/wiki/Amity;https://wiki.guildwars.com/images/e/ee/Amity.jpg;Profession=3|Attribute=15|Type=4;Energy=5|Activation=0.25|Recharge=45
